Date,Price,High,Low,BTC_Price,SP_Price
2013-06-17,1384.85,1392.11,1380.94,101.9,1639.04
2013-06-18,1368.4,1386.16,1361.15,107.3,1651.81
2013-06-19,1351.3,1376.02,1349.35,108.3,1628.93
2013-06-20,1278.0,1348.52,1276.8,111.3,1588.19
2013-06-21,1297.25,1348.41,1269.39,109.5,1592.43
2013-06-24,1281.9,1301.62,1276.35,102.1,1573.09
2013-06-25,1277.35,1289.41,1271.92,103.3,1588.03
2013-06-26,1226.35,1277.62,1222.91,104.0,1603.26
2013-06-27,1200.75,1245.46,1198.06,101.7,1613.2
2013-06-28,1234.25,1245.61,1181.82,94.7,1606.28
2013-07-01,1253.3,1261.11,1226.31,84.6,1614.96
2013-07-02,1242.5,1266.55,1241.8,87.7,1614.08
2013-07-03,1252.3,1260.71,1237.05,76.9,1615.41
2013-07-04,1250.3,1257.82,1245.4,77.7,1631.89
2013-07-05,1223.8,1250.86,1207.99,66.3,1631.89
2013-07-08,1237.0,1239.41,1215.95,74.6,1640.46
2013-07-09,1249.95,1261.02,1233.9,74.2,1652.32
2013-07-10,1264.25,1266.22,1244.47,84.5,1652.62
2013-07-11,1285.3,1298.97,1278.81,91.2,1675.02
2013-07-12,1284.9,1288.86,1267.9,88.5,1680.19
2013-07-15,1282.6,1294.32,1276.26,93.1,1682.5
2013-07-16,1292.6,1295.95,1277.56,92.7,1676.26
2013-07-17,1276.0,1297.61,1274.21,90.5,1680.91
2013-07-18,1285.1,1288.7,1275.05,85.4,1689.37
2013-07-19,1296.35,1297.95,1282.55,85.8,1692.09
2013-07-22,1335.9,1339.77,1311.76,86.1,1695.53
2013-07-23,1348.1,1348.3,1327.15,86.9,1692.39
2013-07-24,1321.3,1348.3,1313.55,87.5,1685.94
2013-07-25,1333.65,1338.02,1309.35,89.4,1690.25
2013-07-26,1333.9,1340.82,1312.82,90.6,1691.65
2013-07-29,1327.6,1338.71,1323.32,93.3,1685.33
2013-07-30,1327.3,1330.38,1318.5,96.3,1685.96
2013-07-31,1323.1,1338.87,1305.91,97.9,1685.73
2013-08-01,1308.95,1330.77,1307.2,96.4,1706.87
2013-08-02,1312.0,1318.4,1283.19,97.2,1709.67
2013-08-05,1303.95,1319.91,1297.86,96.9,1707.14
2013-08-06,1281.9,1307.27,1279.85,97.1,1697.37
2013-08-07,1287.75,1289.42,1273.25,96.9,1690.91
2013-08-08,1312.0,1314.56,1283.85,94.8,1697.48
2013-08-09,1314.5,1317.0,1305.56,93.4,1691.42
2013-08-12,1336.4,1343.67,1314.6,95.1,1689.47
2013-08-13,1321.3,1341.72,1319.27,97.9,1694.16
2013-08-14,1335.2,1337.3,1316.55,98.0,1685.39
2013-08-15,1366.05,1369.9,1319.31,97.5,1661.32
2013-08-16,1376.4,1380.21,1357.95,98.3,1655.83
2013-08-19,1365.98,1384.6,1362.49,102.3,1646.06
2013-08-20,1371.17,1376.2,1355.26,105.0,1652.35
2013-08-21,1366.35,1378.81,1360.1,111.4,1642.8
2013-08-22,1375.85,1381.61,1355.8,109.7,1656.96
2013-08-23,1396.85,1400.21,1369.14,107.6,1663.5
2013-08-26,1404.9,1404.86,1391.44,112.2,1656.78
2013-08-27,1416.65,1424.02,1396.75,117.4,1630.48
2013-08-28,1418.5,1434.17,1413.9,117.6,1634.96
2013-08-29,1408.25,1418.52,1403.17,117.5,1638.17
2013-08-30,1396.4,1411.62,1392.77,123.2,1632.97
2013-09-02,1394.9,1398.31,1380.05,127.4,1639.77
2013-09-03,1412.65,1416.61,1384.7,127.6,1639.77
2013-09-04,1391.45,1415.22,1384.85,120.6,1653.08
2013-09-05,1367.85,1399.92,1365.77,120.5,1655.08
2013-09-06,1391.61,1393.2,1363.28,116.3,1655.17
2013-09-09,1387.05,1391.45,1382.83,120.0,1671.71
2013-09-10,1364.45,1391.52,1358.2,121.5,1683.99
2013-09-11,1366.75,1368.51,1357.46,125.4,1689.13
2013-09-12,1321.05,1367.5,1321.05,125.8,1683.42
2013-09-13,1326.72,1331.03,1305.03,126.5,1687.99
2013-09-16,1314.0,1332.92,1304.46,125.1,1697.6
2013-09-17,1309.65,1323.92,1306.5,126.0,1704.76
2013-09-18,1365.15,1367.77,1291.95,126.3,1725.52
2013-09-19,1365.0,1375.15,1358.8,124.2,1722.34
2013-09-20,1325.38,1368.4,1324.86,122.9,1709.91
2013-09-23,1322.15,1332.11,1314.26,122.2,1701.84
2013-09-24,1323.2,1329.57,1306.51,122.5,1697.42
2013-09-25,1333.6,1338.51,1317.11,123.4,1692.77
2013-09-26,1323.7,1339.21,1319.15,123.5,1698.67
2013-09-27,1336.2,1344.3,1320.43,123.5,1691.75
2013-09-30,1327.55,1344.22,1323.56,123.1,1681.55
2013-10-01,1286.6,1337.77,1283.2,125.5,1695.0
2013-10-02,1315.25,1323.82,1278.85,99.8,1693.87
2013-10-03,1317.3,1321.31,1302.42,116.8,1678.66
2013-10-04,1311.35,1323.86,1306.56,121.3,1690.5
2013-10-07,1321.79,1328.44,1308.81,123.2,1676.12
2013-10-08,1318.8,1330.1,1316.3,124.3,1655.45
2013-10-09,1307.2,1321.95,1294.65,125.8,1656.4
2013-10-10,1286.24,1311.78,1283.03,125.7,1692.56
2013-10-11,1273.11,1294.45,1262.63,125.5,1703.2
2013-10-14,1273.4,1289.47,1268.8,133.0,1710.14
2013-10-15,1280.8,1288.51,1252.27,138.6,1698.06
2013-10-16,1281.6,1287.51,1269.57,137.4,1721.54
2013-10-17,1319.7,1324.67,1274.8,142.7,1733.15
2013-10-18,1316.24,1325.7,1311.95,149.6,1744.5
2013-10-21,1315.75,1324.42,1313.56,174.2,1744.66
2013-10-22,1340.65,1345.07,1310.45,183.9,1754.67
2013-10-23,1332.35,1342.57,1329.8,200.6,1746.38
2013-10-24,1347.15,1352.22,1330.6,183.1,1752.07
2013-10-25,1352.13,1355.6,1336.54,178.1,1759.77
2013-10-28,1352.2,1362.21,1346.5,187.9,1762.11
2013-10-29,1344.3,1360.67,1340.87,198.2,1771.95
2013-10-30,1342.8,1359.77,1334.81,194.6,1763.31
2013-10-31,1323.8,1343.4,1319.4,198.2,1756.54
2013-11-01,1315.35,1327.86,1306.3,198.5,1761.64
2013-11-04,1314.74,1322.24,1311.74,225.2,1767.93
2013-11-05,1311.6,1319.77,1306.75,239.3,1762.97
2013-11-06,1318.4,1322.31,1309.45,253.7,1770.49
2013-11-07,1307.95,1325.71,1298.71,283.3,1747.15
2013-11-08,1288.2,1313.06,1281.4,323.8,1770.61
2013-11-11,1283.28,1288.91,1279.39,338.6,1771.89
2013-11-12,1267.99,1285.3,1261.28,350.2,1767.69
2013-11-13,1278.99,1279.24,1265.89,387.7,1782.0
2013-11-14,1287.39,1294.38,1278.53,418.0,1790.62
2013-11-15,1290.05,1291.14,1280.42,400.0,1798.18
2013-11-18,1274.35,1290.61,1270.35,585.2,1791.53
2013-11-19,1275.25,1279.02,1269.3,599.0,1787.87
2013-11-20,1243.2,1276.67,1241.3,550.0,1781.37
2013-11-21,1242.75,1250.01,1236.69,700.0,1795.85
2013-11-22,1243.6,1249.32,1241.55,760.0,1804.76
2013-11-25,1252.6,1253.54,1227.72,782.8,1802.48
2013-11-26,1243.3,1256.89,1239.89,849.6,1802.75
2013-11-27,1237.4,1254.81,1236.65,948.0,1807.23
2013-11-28,1244.15,1245.82,1235.32,1010.0,1805.81
2013-11-29,1253.49,1256.11,1242.26,1107.5,1805.81
2013-12-02,1220.05,1251.42,1217.78,998.1,1800.9
2013-12-03,1223.89,1226.38,1215.98,1048.0,1795.15
2013-12-04,1243.66,1250.75,1211.89,1145.0,1792.81
2013-12-05,1224.88,1244.0,1217.3,1030.6,1785.03
2013-12-06,1228.85,1243.61,1212.41,872.6,1805.09
2013-12-09,1240.94,1243.19,1225.38,935.8,1808.37
2013-12-10,1260.72,1267.74,1237.97,1023.0,1802.62
2013-12-11,1251.75,1263.4,1250.5,921.8,1782.22
2013-12-12,1223.8,1257.4,1223.5,900.5,1775.5
2013-12-13,1238.3,1239.0,1220.6,912.6,1775.32
2013-12-16,1240.57,1251.89,1227.59,704.8,1786.54
2013-12-17,1230.1,1248.6,1227.8,731.9,1781.0
2013-12-18,1218.07,1244.7,1216.15,551.4,1810.65
2013-12-19,1190.1,1226.76,1186.8,702.0,1809.6
2013-12-20,1203.25,1207.6,1185.71,599.0,1818.32
2013-12-23,1198.84,1206.38,1192.77,640.4,1827.99
2013-12-24,1204.35,1206.36,1197.01,647.3,1833.32
2013-12-25,1204.7,1205.1,1203.29,740.0,1842.02
2013-12-26,1210.7,1216.1,1201.24,740.0,1842.02
2013-12-27,1213.19,1219.04,1209.03,718.9,1841.4
2013-12-30,1196.4,1216.26,1195.39,737.2,1841.07
2013-12-31,1205.55,1214.21,1185.11,727.7,1848.36
2014-01-01,1205.9,1210.61,1199.4,740.3,1831.98
2014-01-02,1224.89,1231.04,1203.72,775.0,1831.98
2014-01-03,1236.55,1240.38,1222.14,812.1,1831.37
2014-01-06,1238.05,1248.76,1233.1,934.5,1826.77
2014-01-07,1232.1,1245.86,1225.2,791.0,1837.88
2014-01-08,1226.1,1232.84,1218.83,828.5,1837.49
2014-01-09,1228.0,1231.91,1224.02,850.0,1838.13
2014-01-10,1247.1,1248.81,1226.94,834.7,1842.37
2014-01-13,1253.44,1255.18,1243.72,818.4,1819.2
2014-01-14,1245.1,1255.38,1241.83,826.9,1838.88
2014-01-15,1241.74,1245.39,1234.49,839.7,1848.38
2014-01-16,1242.55,1245.26,1236.55,824.0,1845.89
2014-01-17,1253.82,1255.28,1238.05,789.0,1838.7
2014-01-20,1254.35,1261.0,1251.32,823.4,1843.8
2014-01-21,1241.49,1256.24,1236.07,810.0,1843.8
2014-01-22,1236.49,1244.14,1236.14,807.0,1844.86
2014-01-23,1264.35,1265.8,1231.76,816.2,1828.46
2014-01-24,1269.25,1273.31,1257.2,781.9,1790.29
2014-01-27,1257.07,1278.48,1252.16,760.3,1781.56
2014-01-28,1256.55,1261.51,1249.36,795.0,1792.5
2014-01-29,1268.4,1270.27,1249.65,800.0,1774.2
2014-01-30,1243.7,1268.53,1238.39,803.9,1794.19
2014-01-31,1243.8,1255.51,1238.75,800.0,1782.59
2014-02-03,1257.64,1266.54,1240.68,810.0,1741.89
2014-02-04,1255.0,1260.93,1247.62,813.0,1755.2
2014-02-05,1258.01,1273.73,1252.51,791.0,1751.64
2014-02-06,1257.64,1266.98,1252.88,771.6,1773.43
2014-02-07,1267.06,1272.18,1256.22,720.0,1797.02
2014-02-10,1274.9,1278.31,1265.4,706.3,1799.84
2014-02-11,1291.85,1293.83,1273.8,658.9,1819.75
2014-02-12,1291.25,1296.52,1284.4,685.0,1819.26
2014-02-13,1302.7,1302.8,1286.14,634.3,1829.83
2014-02-14,1318.93,1321.34,1299.97,682.0,1838.63
2014-02-17,1329.1,1330.37,1318.65,663.8,1840.76
2014-02-18,1321.6,1332.71,1312.95,628.0,1840.76
2014-02-19,1311.8,1323.39,1308.93,630.4,1828.75
2014-02-20,1322.89,1325.18,1307.85,578.9,1839.78
2014-02-21,1323.39,1328.79,1316.12,568.0,1836.25
2014-02-24,1337.0,1339.0,1319.11,562.4,1847.61
2014-02-25,1340.75,1344.01,1331.72,515.0,1845.12
2014-02-26,1330.75,1345.4,1322.14,582.0,1845.16
2014-02-27,1331.44,1336.48,1323.97,579.0,1854.29
2014-02-28,1326.4,1333.91,1320.22,565.0,1859.45
2014-03-03,1350.9,1355.41,1326.5,658.0,1845.73
2014-03-04,1334.9,1352.61,1331.54,668.0,1873.91
2014-03-05,1337.39,1341.88,1332.58,675.0,1873.81
2014-03-06,1351.35,1353.37,1331.35,663.0,1877.03
2014-03-07,1340.25,1352.9,1329.75,621.0,1878.04
2014-03-10,1339.15,1345.41,1329.47,615.0,1877.17
2014-03-11,1349.95,1353.11,1338.0,615.0,1867.63
2014-03-12,1367.08,1371.1,1345.44,650.0,1868.2
2014-03-13,1370.6,1375.46,1364.65,642.0,1846.34
2014-03-14,1382.24,1388.4,1368.06,630.0,1841.13
2014-03-17,1366.95,1392.37,1362.53,624.3,1858.83
2014-03-18,1356.25,1367.77,1350.8,618.4,1872.25
2014-03-19,1331.45,1360.26,1328.0,611.0,1860.77
2014-03-20,1328.5,1335.21,1320.85,583.5,1872.01
2014-03-21,1334.55,1343.04,1328.45,568.8,1866.52
2014-03-24,1309.62,1334.86,1308.04,590.0,1857.44
2014-03-25,1311.05,1317.86,1306.2,582.0,1865.62
2014-03-26,1304.1,1317.01,1298.9,595.0,1852.56
2014-03-27,1291.14,1307.15,1289.3,498.5,1849.04
2014-03-28,1294.0,1299.2,1285.84,497.4,1857.62
2014-03-31,1284.25,1298.81,1282.65,452.0,1872.34
2014-04-01,1279.15,1288.25,1277.44,482.8,1885.52
2014-04-02,1289.8,1295.21,1278.65,443.3,1890.9
2014-04-03,1287.3,1294.2,1281.59,448.8,1888.77
2014-04-04,1302.7,1307.09,1284.33,450.0,1865.09
2014-04-07,1296.65,1304.8,1295.8,454.2,1845.04
2014-04-08,1308.72,1314.93,1296.29,448.8,1851.96
2014-04-09,1311.9,1315.3,1300.94,442.5,1872.18
2014-04-10,1318.92,1324.9,1310.84,370.0,1833.08
2014-04-11,1318.47,1324.33,1314.24,416.3,1815.69
2014-04-14,1326.4,1331.2,1318.84,459.0,1830.61
2014-04-15,1302.65,1328.51,1290.95,515.0,1842.98
2014-04-16,1302.8,1307.6,1293.59,522.3,1862.31
2014-04-17,1294.85,1304.8,1293.24,500.7,1864.85
2014-04-18,1293.78,1293.78,1293.78,490.5,1871.89
2014-04-21,1290.15,1301.51,1282.01,497.0,1871.89
2014-04-22,1283.5,1293.0,1277.6,488.0,1879.55
2014-04-23,1283.9,1289.22,1281.05,490.2,1875.39
2014-04-24,1293.85,1298.51,1268.85,497.5,1878.61
2014-04-25,1303.45,1305.61,1290.6,460.0,1863.4
2014-04-28,1296.1,1306.61,1292.3,448.0,1869.43
2014-04-29,1296.48,1301.4,1286.49,434.0,1878.33
2014-04-30,1291.9,1298.01,1285.8,448.3,1883.95
2014-05-01,1284.1,1293.21,1277.7,459.0,1883.68
2014-05-02,1300.32,1304.9,1277.1,453.5,1881.14
2014-05-05,1309.85,1315.95,1299.61,427.0,1884.66
2014-05-06,1307.65,1314.71,1305.0,430.0,1867.72
2014-05-07,1289.55,1315.31,1287.0,438.0,1878.21
2014-05-08,1289.6,1295.3,1285.74,442.8,1875.63
2014-05-09,1289.33,1294.9,1285.64,446.0,1878.48
2014-05-12,1295.8,1304.3,1280.1,440.0,1896.65
2014-05-13,1293.35,1299.21,1289.25,437.3,1897.45
2014-05-14,1305.6,1309.4,1291.79,444.0,1888.53
2014-05-15,1296.35,1307.35,1291.15,442.0,1870.85
2014-05-16,1293.7,1298.76,1287.85,442.3,1877.86
2014-05-19,1291.95,1305.25,1289.66,439.0,1885.08
2014-05-20,1294.25,1297.05,1286.15,476.0,1872.83
2014-05-21,1291.85,1296.6,1283.45,477.6,1888.03
2014-05-22,1293.85,1303.85,1290.05,502.3,1892.49
2014-05-23,1293.11,1295.95,1287.99,509.5,1900.53
2014-05-26,1293.05,1294.41,1290.91,575.0,1911.91
2014-05-27,1263.7,1293.7,1263.5,570.0,1911.91
2014-05-28,1258.5,1267.69,1256.02,577.0,1909.78
2014-05-29,1256.05,1260.5,1251.55,573.0,1920.03
2014-05-30,1251.05,1260.46,1242.35,629.0,1923.57
2014-06-02,1244.35,1250.89,1241.04,669.5,1924.97
2014-06-03,1244.65,1248.15,1241.06,682.9,1924.24
2014-06-04,1243.8,1250.0,1243.5,652.3,1927.88
2014-06-05,1253.6,1256.81,1241.21,663.3,1940.46
2014-06-06,1252.73,1258.0,1246.31,655.0,1949.44
2014-06-09,1252.08,1257.7,1251.76,653.7,1951.27
2014-06-10,1260.8,1263.31,1250.21,653.6,1950.79
2014-06-11,1260.74,1265.5,1258.0,637.1,1943.89
2014-06-12,1273.36,1275.0,1260.05,590.0,1930.11
2014-06-13,1277.0,1278.2,1271.0,582.6,1936.16
2014-06-16,1271.6,1285.16,1270.51,580.0,1937.78
2014-06-17,1271.5,1273.56,1259.16,614.3,1941.99
2014-06-18,1278.4,1280.0,1266.96,611.5,1956.98
2014-06-19,1320.1,1322.1,1276.01,602.0,1959.48
2014-06-20,1314.82,1322.4,1306.75,601.0,1962.87
2014-06-23,1318.1,1318.61,1309.91,599.3,1962.61
2014-06-24,1318.3,1326.6,1314.15,587.3,1949.98
2014-06-25,1319.5,1325.15,1310.8,568.1,1959.53
2014-06-26,1317.95,1320.15,1306.25,577.9,1957.22
2014-06-27,1315.35,1322.31,1312.76,606.2,1960.96
2014-06-30,1327.5,1329.41,1310.21,640.0,1960.23
2014-07-01,1325.75,1332.41,1323.72,650.8,1973.32
2014-07-02,1327.45,1332.21,1321.32,647.9,1974.62
2014-07-03,1319.8,1327.7,1309.95,643.6,1985.44
2014-07-04,1320.55,1323.8,1318.8,632.2,1977.65
2014-07-07,1320.2,1320.3,1311.9,624.0,1977.65
2014-07-08,1318.95,1325.35,1313.45,618.5,1963.71
2014-07-09,1326.7,1332.69,1318.5,620.2,1972.83
2014-07-10,1335.55,1345.65,1319.34,610.0,1964.68
2014-07-11,1338.15,1339.54,1333.87,625.5,1967.57
2014-07-14,1307.15,1339.71,1303.21,622.4,1977.1
2014-07-15,1294.45,1314.25,1292.05,620.9,1973.28
2014-07-16,1299.37,1304.4,1292.9,621.0,1981.57
2014-07-17,1318.25,1324.65,1297.85,627.6,1958.12
2014-07-18,1310.9,1324.75,1304.57,627.5,1978.22
2014-07-21,1311.9,1318.51,1307.01,619.8,1973.63
2014-07-22,1307.35,1315.2,1301.75,612.6,1983.53
2014-07-23,1304.15,1311.31,1302.61,617.2,1987.01
2014-07-24,1293.35,1305.35,1287.81,600.3,1987.98
2014-07-25,1308.05,1308.5,1290.16,598.0,1978.34
2014-07-28,1304.25,1309.46,1301.42,586.4,1978.91
2014-07-29,1298.75,1312.75,1295.85,575.0,1969.95
2014-07-30,1295.05,1302.76,1291.85,551.0,1970.07
2014-07-31,1282.35,1297.56,1281.02,579.0,1930.67
2014-08-01,1294.1,1297.2,1280.9,594.9,1925.15
2014-08-04,1288.35,1295.81,1286.17,581.1,1938.99
2014-08-05,1288.0,1293.66,1282.56,575.0,1920.21
2014-08-06,1306.25,1309.86,1287.46,577.5,1920.24
2014-08-07,1313.55,1314.75,1302.11,582.3,1909.57
2014-08-08,1309.6,1322.86,1306.16,586.4,1931.59
2014-08-11,1308.1,1311.66,1304.96,572.5,1936.92
2014-08-12,1308.6,1317.86,1305.46,566.0,1933.75
2014-08-13,1312.86,1315.6,1304.9,549.0,1946.72
2014-08-14,1313.24,1319.6,1309.19,510.0,1955.18
2014-08-15,1304.6,1315.41,1292.61,506.2,1955.06
2014-08-18,1297.46,1304.07,1295.72,478.2,1971.74
2014-08-19,1295.5,1302.61,1293.96,490.3,1981.6
2014-08-20,1292.15,1297.91,1288.04,517.0,1986.51
2014-08-21,1277.25,1291.8,1273.32,515.9,1992.37
2014-08-22,1281.23,1283.5,1274.49,515.6,1988.4
2014-08-25,1276.6,1281.06,1274.42,502.5,1997.92
2014-08-26,1280.9,1291.06,1275.5,508.4,2000.02
2014-08-27,1282.95,1288.0,1280.4,511.0,2000.12
2014-08-28,1290.0,1296.76,1283.02,507.8,1996.74
2014-08-29,1287.57,1291.8,1283.66,507.5,2003.37
2014-09-01,1287.3,1290.36,1282.8,485.8,2002.28
2014-09-02,1265.9,1288.1,1262.92,476.8,2002.28
2014-09-03,1269.07,1271.8,1261.69,474.0,2000.72
2014-09-04,1261.1,1276.76,1260.26,489.2,1997.65
2014-09-05,1268.85,1273.71,1257.16,477.6,2007.71
2014-09-08,1255.7,1271.85,1251.5,470.4,2001.54
2014-09-09,1256.2,1258.25,1247.41,472.7,1988.44
2014-09-10,1248.75,1258.15,1243.91,477.3,1995.69
2014-09-11,1240.75,1250.46,1234.97,477.1,1997.45
2014-09-12,1228.63,1242.04,1227.75,471.8,1985.54
2014-09-15,1233.0,1238.56,1225.56,469.9,1984.13
2014-09-16,1235.2,1242.16,1231.92,465.1,1998.98
2014-09-17,1223.25,1239.46,1221.67,456.8,2001.57
2014-09-18,1225.45,1228.06,1216.27,427.2,2011.36
2014-09-19,1216.45,1228.86,1213.87,395.3,2010.4
2014-09-22,1215.05,1220.7,1208.72,397.7,1994.29
2014-09-23,1222.95,1235.06,1214.11,429.1,1982.77
2014-09-24,1217.05,1226.16,1215.96,420.4,1998.3
2014-09-25,1222.62,1224.88,1207.03,409.1,1965.99
2014-09-26,1219.51,1230.5,1212.54,403.0,1982.85
2014-09-29,1215.95,1223.76,1214.78,369.6,1977.8
2014-09-30,1209.24,1219.96,1204.9,387.1,1972.29
2014-10-01,1213.65,1219.66,1204.75,383.0,1946.16
2014-10-02,1213.5,1221.84,1208.69,371.7,1946.17
2014-10-03,1191.2,1215.9,1190.14,357.7,1967.9
2014-10-06,1207.15,1209.2,1183.96,323.8,1964.82
2014-10-07,1209.0,1213.06,1202.91,331.0,1935.1
2014-10-08,1221.7,1223.84,1205.12,350.0,1968.89
2014-10-09,1224.15,1233.6,1219.15,363.5,1928.21
2014-10-10,1223.48,1225.84,1217.6,359.5,1906.13
2014-10-13,1237.15,1237.65,1223.34,383.4,1874.74
2014-10-14,1232.75,1238.3,1231.25,397.9,1877.7
2014-10-15,1241.07,1249.8,1222.17,393.5,1862.49
2014-10-16,1239.1,1245.6,1235.75,379.3,1862.76
2014-10-17,1238.19,1242.3,1231.99,380.3,1886.76
2014-10-20,1246.6,1248.94,1234.7,381.0,1904.01
2014-10-21,1249.3,1255.6,1245.4,382.8,1941.28
2014-10-22,1241.03,1250.08,1240.66,380.0,1927.11
2014-10-23,1232.15,1244.96,1226.43,356.0,1950.82
2014-10-24,1231.46,1234.7,1229.1,356.1,1964.58
2014-10-27,1225.4,1232.26,1225.06,350.6,1961.63
2014-10-28,1228.4,1235.81,1222.9,353.1,1985.05
2014-10-29,1211.8,1230.86,1208.52,333.2,1982.3
2014-10-30,1198.9,1216.76,1195.96,343.9,1994.65
2014-10-31,1174.42,1203.3,1161.75,337.0,2018.05
2014-11-03,1165.35,1174.17,1162.17,323.6,2017.81
2014-11-04,1168.3,1174.3,1164.0,326.9,2012.1
2014-11-05,1141.4,1169.85,1137.7,337.5,2023.57
2014-11-06,1141.2,1149.7,1138.1,348.5,2031.21
2014-11-07,1176.65,1178.99,1132.25,341.5,2031.92
2014-11-10,1150.6,1179.41,1147.45,368.0,2038.26
2014-11-11,1164.8,1173.6,1146.32,367.0,2039.68
2014-11-12,1160.92,1170.37,1157.51,417.9,2038.25
2014-11-13,1161.96,1168.12,1154.24,419.4,2039.33
2014-11-14,1188.25,1193.74,1147.04,399.1,2039.82
2014-11-17,1186.55,1194.26,1181.62,387.6,2041.32
2014-11-18,1197.55,1205.0,1183.3,370.0,2051.8
2014-11-19,1183.3,1202.77,1175.97,379.2,2048.72
2014-11-20,1193.75,1197.31,1176.87,355.9,2052.75
2014-11-21,1201.4,1208.01,1186.95,349.3,2063.5
2014-11-24,1197.4,1204.24,1192.85,373.2,2069.41
2014-11-25,1201.19,1203.4,1190.8,375.8,2067.03
2014-11-26,1197.9,1202.61,1195.02,367.9,2072.83
2014-11-27,1191.75,1200.1,1185.95,369.6,2067.56
2014-11-28,1167.35,1191.56,1165.35,375.6,2067.56
2014-12-01,1210.9,1221.46,1143.38,377.6,2053.44
2014-12-02,1199.01,1213.05,1192.32,382.0,2066.55
2014-12-03,1209.64,1214.95,1194.65,375.7,2074.33
2014-12-04,1205.78,1213.7,1201.53,370.3,2071.92
2014-12-05,1192.05,1208.2,1186.5,378.4,2075.37
2014-12-08,1203.2,1208.59,1187.31,363.3,2060.31
2014-12-09,1230.85,1238.55,1199.45,353.9,2059.82
2014-12-10,1226.75,1238.25,1224.78,346.9,2026.14
2014-12-11,1227.95,1233.2,1216.3,350.0,2035.33
2014-12-12,1222.6,1228.38,1215.98,352.8,2002.33
2014-12-15,1192.6,1224.24,1190.97,347.2,1989.63
2014-12-16,1196.6,1221.79,1188.8,330.6,1972.74
2014-12-17,1188.7,1203.4,1184.23,318.2,2012.89
2014-12-18,1198.4,1213.55,1188.65,308.3,2061.23
2014-12-19,1195.95,1202.1,1193.9,315.7,2070.65
2014-12-22,1175.05,1202.18,1170.56,329.0,2078.54
2014-12-23,1175.68,1185.49,1172.59,332.9,2082.17
2014-12-24,1173.8,1181.8,1173.05,322.8,2081.88
2014-12-26,1195.4,1199.75,1173.45,328.5,2088.77
2014-12-29,1183.1,1197.79,1179.35,311.9,2090.57
2014-12-30,1200.24,1210.29,1180.89,308.8,2080.35
2014-12-31,1183.95,1204.0,1179.55,317.0,2058.9
2015-01-01,1181.97,1184.53,1181.97,313.9,2058.2
2015-01-02,1189.18,1194.6,1168.75,315.1,2058.2
2015-01-05,1204.45,1208.15,1183.45,273.2,2020.58
2015-01-06,1219.2,1223.15,1201.85,285.4,2002.61
2015-01-07,1210.8,1219.85,1209.2,297.0,2025.9
2015-01-08,1208.98,1216.65,1204.67,285.6,2062.14
2015-01-09,1223.4,1224.0,1207.45,292.8,2044.81
2015-01-12,1233.64,1236.29,1218.56,267.6,2028.26
2015-01-13,1230.88,1244.12,1227.53,229.8,2023.03
2015-01-14,1229.95,1244.4,1224.95,183.2,2011.27
2015-01-15,1261.64,1266.59,1226.18,217.7,1992.67
2015-01-16,1280.3,1281.99,1255.37,206.7,2019.42
2015-01-19,1277.08,1281.63,1272.22,213.2,2022.55
2015-01-20,1293.94,1297.23,1274.09,218.0,2022.55
2015-01-21,1293.44,1305.38,1285.59,225.5,2032.12
2015-01-22,1301.73,1306.7,1279.55,226.3,2063.15
2015-01-23,1294.55,1302.9,1284.66,235.0,2051.82
2015-01-26,1281.24,1299.14,1276.14,274.5,2057.09
2015-01-27,1292.35,1297.77,1272.58,263.6,2029.55
2015-01-28,1285.1,1294.55,1281.5,236.1,2002.16
2015-01-29,1257.25,1286.25,1252.61,235.0,2021.25
2015-01-30,1283.55,1285.35,1257.25,229.1,1994.99
2015-02-02,1275.44,1283.85,1266.93,237.8,2020.85
2015-02-03,1260.2,1285.59,1255.7,228.6,2050.03
2015-02-04,1270.05,1272.2,1256.85,227.1,2041.51
2015-02-05,1264.7,1274.0,1256.52,216.8,2062.52
2015-02-06,1233.72,1269.3,1228.75,223.2,2055.47
2015-02-09,1239.68,1244.35,1234.54,221.1,2046.74
2015-02-10,1234.0,1246.0,1230.7,220.9,2068.59
2015-02-11,1219.16,1239.3,1218.26,219.8,2068.53
2015-02-12,1222.5,1232.9,1216.75,222.4,2088.48
2015-02-13,1229.7,1235.7,1221.01,236.1,2096.99
2015-02-16,1231.47,1236.88,1228.01,233.6,2100.34
2015-02-17,1209.4,1234.15,1203.7,244.0,2100.34
2015-02-18,1212.99,1212.99,1197.95,236.3,2099.68
2015-02-19,1207.45,1223.5,1205.4,240.2,2097.45
2015-02-20,1202.39,1215.39,1198.43,244.5,2110.3
2015-02-23,1201.92,1210.7,1191.51,239.4,2109.66
2015-02-24,1199.89,1204.6,1191.3,239.7,2115.48
2015-02-25,1204.8,1212.2,1199.5,238.0,2113.86
2015-02-26,1209.05,1220.75,1203.95,236.9,2110.74
2015-02-27,1213.15,1219.9,1204.65,255.0,2104.5
2015-03-02,1207.1,1223.6,1204.6,277.3,2117.39
2015-03-03,1203.8,1215.09,1195.39,283.8,2107.78
2015-03-04,1199.85,1209.4,1198.25,273.3,2098.53
2015-03-05,1198.6,1209.7,1196.4,277.7,2101.04
2015-03-06,1167.21,1201.29,1163.94,273.2,2071.26
2015-03-09,1167.3,1176.15,1166.15,291.0,2079.43
